source_reference_id,approval_source,proposed_product_id,business_line,product_name,brand_id,category_id,sale_price_cop,image_sha256,proposed_sku,proposed_catalog_code,proposed_slug,sku_resolution_status,catalog_code_resolution_status,slug_resolution_status,product_id_resolution_status,eligibility_status
CATV1-P018-R2R,POLICY_APPROVED,d2bcaa40-84ba-0bfe-4c38-c19b2eb7f0a9,BEAUTY_CARE,TONICO ANTICAIDA,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,71000,5a5e8ea1a20b6378fa0da19d0b6c6f358dad0e13c50c67a577aa013a6c0b73ac,BC-20046,BCV5-0047,beauty-care-tonico-anticaida-p018-r2r,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P018-R3L,POLICY_APPROVED,9083a3f2-89e3-a156-4501-3d4f30916dd8,BEAUTY_CARE,SH.GINSENG,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,43000,11aa0e69d0e6c054fbfb42f7a8362d258c8fb23abd9fea06cab41cec6e0e622e,BC-20047,BCV5-0048,beauty-care-sh-ginseng,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P018-R3R,POLICY_APPROVED,86eb4f94-b449-dfed-ed61-52465f4254ad,BEAUTY_CARE,ACONDI.GINSENG,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,41000,45c76dc3d247ec485e37df95a3376d663212028cd0e4fbe55770fc52a7715b4c,BC-20048,BCV5-0049,beauty-care-acondi-ginseng,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P019-R1L,POLICY_APPROVED,bb84f6bd-eb1f-62b2-2266-673daec9cefb,BEAUTY_CARE,SHAMPOO AGUACATE,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,41000,ff22ab0d18df07d18b39ab627b502b2a29d2882446459cb926cd7a24dbdbc733,BC-20049,BCV5-0050,beauty-care-shampoo-aguacate,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P019-R1R,POLICY_APPROVED,433a4e18-5079-b6fd-232a-bb86574f30ab,BEAUTY_CARE,SHAMPOO ALEO VERA,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,41000,6b38618e62816aa89ab82355548489de34f5c1b4700993766cef3df2363906c5,BC-20050,BCV5-0051,beauty-care-shampoo-aleo-vera,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P019-R2L,POLICY_APPROVED,c5653a89-15b7-ad5f-e305-47bb54ded076,BEAUTY_CARE,ACONDICIONADOR ALOE,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,36000,baf876490a669e79466379f148ebcfe17aabdbc841668d42b4139ea0986cf20a,BC-20051,BCV5-0052,beauty-care-acondicionador-aloe,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P019-R2R,POLICY_APPROVED,e9a25b2d-b83a-d40a-67d4-268ea55483a4,BEAUTY_CARE,SHAMPOO GUSANO DE SEDA,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,41000,12fa6ff846261524748f7e9a34600a230d7303880854eb4efcbdf5759f47a724,BC-20052,BCV5-0053,beauty-care-shampoo-gusano-de-seda,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P019-R3L,POLICY_APPROVED,caeaa748-5f80-88c5-93e8-0f323b66ad24,BEAUTY_CARE,SHAMPOO ANTICASPA,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,41000,eb61eedcb3607200979898b7f36ee10e6904914493367b603f4de0cc3fc573bb,BC-20053,BCV5-0054,beauty-care-shampoo-anticaspa-p019-r3l,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P019-R3R,POLICY_APPROVED,20f0a049-9845-5a45-365e-83a980d657c6,BEAUTY_CARE,SHAMPOO MANZANILLA,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,41000,03e31fdf29f429dfc4142a715a50f5551a598deec08d708eec6fa31071d71732,BC-20054,BCV5-0055,beauty-care-shampoo-manzanilla,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P020-R1L,POLICY_APPROVED,cdda61e0-0271-abb5-b7fa-1190b0e1c246,BEAUTY_CARE,SHAMPOO CAFE,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,41000,f9bf1eecbe70a78e4a8f5ca2440856629abf2a97cdc02fe6d11a96f661ac64de,BC-20055,BCV5-0056,beauty-care-shampoo-cafe,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P020-R1R,POLICY_APPROVED,5e694a15-77b2-fc85-c252-97e100085f01,BEAUTY_CARE,CREMA PARA PEINAR,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,39000,f06e2169690d8dc2d61064dd3555881c89736952c8e568d10909c983da852ce3,BC-20056,BCV5-0057,beauty-care-crema-para-peinar,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P020-R2L,POLICY_APPROVED,9113c977-2d45-f871-073d-4dbefdf705cb,BEAUTY_CARE,BLINDAGEM,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,49000,cc162fe85d8392e6c428b99a676eb61c3fbb88ede54a2fc3b84f8612c6fd6bcc,BC-20057,BCV5-0058,beauty-care-blindagem,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P020-R2R,POLICY_APPROVED,bc807d49-a01c-ae71-0930-aabadbc7abeb,BEAUTY_CARE,SHAMPOO BANANO,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,41000,4e2d468bba76b82805a770e3ae60987dd1675db7a3d666b6a51ff1f2ce477f3e,BC-20058,BCV5-0059,beauty-care-shampoo-banano,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P020-R3L,POLICY_APPROVED,dcfc6c24-aa28-7cc0-2f34-2f8d0b6bd0d9,BEAUTY_CARE,ACONDICIONADOR BANANO,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,41000,fb5423820dd9cbb1df5bca8e01dba91a4722a13b996c9c3024c739ca455fe9c4,BC-20059,BCV5-0060,beauty-care-acondicionador-banano,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P020-R3R,POLICY_APPROVED,99cea97c-30f3-54a1-32f9-58bcc99768bd,BEAUTY_CARE,MASCARILLA DE BANANO,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,44000,ac85fb7b302b3d674592fcf693305ec43b9376be1490a1bd349e14c4f09b8138,BC-20060,BCV5-0061,beauty-care-mascarilla-de-banano,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P021-R1L,POLICY_APPROVED,6e1cbf77-84a8-e919-1f1b-33dccb173537,BEAUTY_CARE,CREMA DEPEINAR BANANO,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,39000,a7d5e04613b55c63cb08b97deb3f2110f4eb30583e9ee7b5db1b10c163bafd31,BC-20061,BCV5-0062,beauty-care-crema-depeinar-banano,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P021-R1R,POLICY_APPROVED,32c6f311-727c-521c-efa7-2c408fb8cc9f,BEAUTY_CARE,TRATAMI. NUTRITIVO,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,46000,7e353635d247ad22cee996336d512fe9459a538843aa7525eae9fc57abe98554,BC-20062,BCV5-0063,beauty-care-tratami-nutritivo,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P021-R2L,POLICY_APPROVED,4eb828ce-f254-2159-e7b2-0d0d80eda5b0,BEAUTY_CARE,SHAMPOO EN SECO,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,43000,d2728dd5ea2f732940f17ab52d1be8023acc3b72fa9ff8e6cf187f5789607443,BC-20063,BCV5-0064,beauty-care-shampoo-en-seco-p021-r2l,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P021-R2R,POLICY_APPROVED,dfbb51f5-82e7-c683-b609-8bc0a3350884,BEAUTY_CARE,SHAMPOO CURLY,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,51000,c875cf38727abb66e9842833d60944ef3205be579306a92da977d5a534363b28,BC-20064,BCV5-0065,beauty-care-shampoo-curly,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P021-R3L,POLICY_APPROVED,176628df-bafb-ec14-813b-523f42dd92c8,BEAUTY_CARE,ACONDI CURLY AFRO,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,51000,507bcbbf54805cdd699a21dbe40292d72686059e7e1206f0362892946a5b17f1,BC-20065,BCV5-0066,beauty-care-acondi-curly-afro,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P021-R3R,POLICY_APPROVED,2b34196e-812a-1270-6493-a399b80b713e,BEAUTY_CARE,CREMA DE PEINAR CURLY,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,41000,ef088fad874bb918992fe9843717ff462b027ffeaaeef4cb8543b3f1d3a80cd3,BC-20066,BCV5-0067,beauty-care-crema-de-peinar-curly,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P022-R1L,POLICY_APPROVED,16890fef-4906-5a7c-d61a-82824b3c82c2,BEAUTY_CARE,MASCARILLA AFRO CURLY,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,56000,bf8926d49015adb7f840c0709e30393550584e442b98153e1df59d5055c90a21,BC-20067,BCV5-0068,beauty-care-mascarilla-afro-curly,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P022-R1R,POLICY_APPROVED,e5b316ee-25a1-d752-fb97-142a9022a347,BEAUTY_CARE,GEL DEFINIDORA,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,46000,590237c8962ab98a7a0b5b85ac1026474f470b2e25443a7e2c5d39be07f1fbae,BC-20068,BCV5-0069,beauty-care-gel-definidora,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P022-R2L,POLICY_APPROVED,f3c54656-47e1-a221-9ab7-4f54a62706d7,BEAUTY_CARE,OLEO CAPILAR,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,71000,af6277bba7f3a004dfd3bcd6ee13e3c2216532fe5ec9037699305507fe22f2a7,BC-20069,BCV5-0070,beauty-care-oleo-capilar,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P022-R2R,POLICY_APPROVED,69f8e853-102e-d4ed-a9cb-d8b30b5c5bc1,BEAUTY_CARE,AURA CAPILAR,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,51000,f3beb9b553134e4315380f0a1568b79c2ce5538fa28885e7ef9089b731623aaf,BC-20070,BCV5-0071,beauty-care-aura-capilar,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P022-R3L,POLICY_APPROVED,dde58eb8-0093-870f-73b5-bdad81671f6a,BEAUTY_CARE,ANYEPLEX,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,56000,8e866c74d0d17534eadbd23dbc9a328cffc854ad3d2b6571eba5b7f4bb0b13fc,BC-20071,BCV5-0072,beauty-care-anyeplex,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P022-R3R,POLICY_APPROVED,17e4cd17-7a2f-acc4-30a4-bcd59eaac575,BEAUTY_CARE,PERFUME ANYELUZ,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,61000,a6ea19d87bad055eb3de512228a9a7986b0089685507ab1fb30f41fcddcf79ad,BC-20072,BCV5-0073,beauty-care-perfume-anyeluz,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P023-R1L,POLICY_APPROVED,f328a3f5-1424-45b0-c0c3-68adc98730fe,BEAUTY_CARE,VITAMINA C DIA Y NOCHE C/U,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,61000,bed8b3256c7c25ef86c70f2daae78473e0a1117334d8a2315e6836378ffabe7d,BC-20073,BCV5-0074,beauty-care-vitamina-c-dia-y-noche-c-u,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P023-R1R,POLICY_APPROVED,48eeae46-7c89-48b9-4c0a-4707add89231,BEAUTY_CARE,BLOQUEADOR SOLAR,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,61000,5bf8ba21129a95749449fc499dcbe7b5965b408f40fb31cf3ce440bcededc073,BC-20074,BCV5-0075,beauty-care-bloqueador-solar,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P023-R2L,POLICY_APPROVED,3e536bb1-1b0e-c669-b7d2-8f142e7c95b2,BEAUTY_CARE,OLEO ANTIEDAD,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,71000,0afa223f707f5e93ab7a3b23ec91839e3d1cd742c6ce8c3fd516c7e3e279b048,BC-20075,BCV5-0076,beauty-care-oleo-antiedad,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P023-R2R,POLICY_APPROVED,98a281d6-fe7a-f43e-dbfb-6abeb0167671,BEAUTY_CARE,PERFUME ROSAS,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,76000,e1bd55aab1caf8b2e027e27d0040b9b272bb904255eb2a95d944a8831ad21e59,BC-20076,BCV5-0077,beauty-care-perfume-rosas,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P023-R3L,POLICY_APPROVED,0530c2e9-3df6-36cd-e0c3-f7deebd16238,BEAUTY_CARE,ACIDO Y HILURONICO,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,76000,498eee7340cc1af0237940e3af4cf7262dea37b31eecfbefac2a731e6c90e6bc,BC-20077,BCV5-0078,beauty-care-acido-y-hiluronico,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P023-R3R,POLICY_APPROVED,1b400ad9-a9dd-3e4d-fd0f-31d13f5c8ce4,BEAUTY_CARE,CREMA CORPORAL,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,39000,ba6e0240725173bb02baae219535a38a1f264c753fe8c1e71eb197d8fa91a651,BC-20078,BCV5-0079,beauty-care-crema-corporal-p023-r3r,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P024-R1L,POLICY_APPROVED,ecfa1c38-8060-acd9-fa0f-b97d518c9d4a,BEAUTY_CARE,GOMITAS FORTIFICADAS,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,71000,1329b9612b675be5c6800c5f65c207f488a258a52fc34ba34bd66c420655e728,BC-20079,BCV5-0080,beauty-care-gomitas-fortificadas,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P024-R1R,POLICY_APPROVED,7b0bbfb8-60cf-c460-2dce-0dd9c4f75594,BEAUTY_CARE,COLAGENO,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,101000,bdb0110e02f5c2f353a8a30050486cc0b4924862d447e8368c160a18a072c79a,BC-20080,BCV5-0081,beauty-care-colageno,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P024-R2L,POLICY_APPROVED,ea1064d8-5a9c-d9c0-cd64-ba400161195a,BEAUTY_CARE,GEL REDUCTOR,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,39000,635e11ef550d721ce416cbb0dbac2df4fe705658f0ac734aebecf3fa6ceca2d2,BC-20081,BCV5-0082,beauty-care-gel-reductor,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P024-R2R,POLICY_APPROVED,0862b5ba-90a3-1754-5e45-58645334c955,BEAUTY_CARE,BRONCEADOR ANYELUZ,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,43000,f6879be59f9263861866b9e00bbda8295b238bb4cd965f82315466a0ca2d1a2e,BC-20082,BCV5-0083,beauty-care-bronceador-anyeluz,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P024-R3L,POLICY_APPROVED,9033ed09-15e8-0070-2bc4-692f195c6b6e,BEAUTY_CARE,JALEA FACIAL ANYELUZ,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,51000,8847eff835991a5190e8b73b60885b88e41980909edff3d33581eec38bd97e76,BC-20083,BCV5-0084,beauty-care-jalea-facial-anyeluz,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P024-R3R,POLICY_APPROVED,35667122-4257-fcb0-d629-5128e6fda0bf,BEAUTY_CARE,TONICO FACIAL ROSAS ANYELUZ,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,61000,34417fe6e4d7e73333ee89c87aba23c1e3ca9ad579fbf2bff158392b8e17d1c4,BC-20084,BCV5-0085,beauty-care-tonico-facial-rosas-anyeluz,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P025-R1L,POLICY_APPROVED,33957a6c-e2c8-4a9d-dda4-73c6e3d62b58,BEAUTY_CARE,TRATAMIENTO DE MACA,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,76000,43034e42af3e4ff9da162a0be4a177a2e6918159b9e7dfbb133a3ed4c02cee6c,BC-20085,BCV5-0086,beauty-care-tratamiento-de-maca,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P025-R1R,POLICY_APPROVED,24f658d1-3e34-3f0a-7330-daeef0d51e8a,BEAUTY_CARE,SHAMPOO PROFESIONAL LISO EN CASA,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,81000,c5b672903cf8a3cfae5fe569ca56f54143a76519c632afc7a88f2b73c9d7de38,BC-20086,BCV5-0087,beauty-care-shampoo-profesional-liso-en-casa,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P025-R2L,HUMAN_APPROVED,120c7dcb-d1b7-1851-0377-44dd0be9c69b,BEAUTY_CARE,PROFESIONAL LISO EN CASA,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,71000,25b5a1fd4b40c39f1d7a39599ec696258a64259d930ca5e3b6facac7e8539f82,BC-20087,BCV5-0088,beauty-care-profesional-liso-en-casa-p025-r2l,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P025-R2R,HUMAN_APPROVED,8b044835-3919-3561-5e40-04ffa4c3379c,BEAUTY_CARE,PROFESIONAL LISO EN CASA,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,71000,fd0601bab61f16fdf6db1dfb7cca9a3c426668f314eed48fa4e250609bca74c8,BC-20088,BCV5-0089,beauty-care-profesional-liso-en-casa-p025-r2r,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P025-R3L,POLICY_APPROVED,43df7455-f40e-6c47-02ef-d424518be222,BEAUTY_CARE,MASCARILLA CAPILAR CON VAPOR,93f65203-1aaf-405d-9c6d-9e4c46b9b936,,61000,ac8ca38c0db2e221e160ee44f307088af180a01612877a16a17a3f59cec9f731,BC-20089,BCV5-0090,beauty-care-mascarilla-capilar-con-vapor,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P027-R1L,POLICY_APPROVED,14de87bf-116b-6055-0180-441d78a075fe,BEAUTY_CARE,SHAMPOO KIDS,7d7ace64-4b5a-46ff-99e8-ffe658fe617f,,36900,0f5b2a9ed1cb9ef3932ce120e1630821fd91b6378bcf7036c8d4511260083ad9,BC-20090,BCV5-0091,beauty-care-shampoo-kids,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P027-R1R,POLICY_APPROVED,38c45804-e699-cc04-c43e-44e164973b7e,BEAUTY_CARE,SHAMPOO ULTRANUTRITIVO,7d7ace64-4b5a-46ff-99e8-ffe658fe617f,,36900,bb1a0bd427840590defb92427f6fee8159dfeae0e2aabf6e91a46332c007980f,BC-20091,BCV5-0092,beauty-care-shampoo-ultranutritivo,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P027-R2L,POLICY_APPROVED,e18c3818-2a8b-56ba-cc27-29de40e424a1,BEAUTY_CARE,SHAMPOO MAGIA CAPIALR,7d7ace64-4b5a-46ff-99e8-ffe658fe617f,,36900,843fdc2b2da1c8d47ad2a5d50f81a298e0447fdde38a500fbb375d1e40b867aa,BC-20092,BCV5-0093,beauty-care-shampoo-magia-capialr,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P027-R2R,POLICY_APPROVED,9ac21c55-ca1b-e977-ad0e-869d623f3d11,BEAUTY_CARE,BIOREPO,7d7ace64-4b5a-46ff-99e8-ffe658fe617f,,37900,6cefd7ccdd37ce42ee081128d306e7b3cf2b5856ebfc1c82c8fd1f912b8b7815,BC-20093,BCV5-0094,beauty-care-biorepo,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P027-R3L,POLICY_APPROVED,1321363f-964c-9287-bba9-d9b5861b608a,BEAUTY_CARE,TRATA.EMERGENCIA CAPILAR,7d7ace64-4b5a-46ff-99e8-ffe658fe617f,,37900,0375df204e2229f9a857456e5bd7f0a5f1fd60b10bfcec7d537fb14db221ba4f,BC-20094,BCV5-0095,beauty-care-trata-emergencia-capilar,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P028-R1R,POLICY_APPROVED,e79855e5-7b11-749b-f37b-0f8b97014d01,BEAUTY_CARE,TRATAMIENTO DE RIZOS,7d7ace64-4b5a-46ff-99e8-ffe658fe617f,,37900,fa8f9a930fbf0be73598c21a295181a888336e31f6bfa9beb3482875f5929e06,BC-20095,BCV5-0096,beauty-care-tratamiento-de-rizos,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P028-R2L,POLICY_APPROVED,9d501e52-e6e4-bf7d-ef32-90ba0c34ec5d,BEAUTY_CARE,SHAMPOO ANTICASPA,7d7ace64-4b5a-46ff-99e8-ffe658fe617f,,36900,551647c0878878ad0d2b1c6be54c7c841e980ca19c5192f2d735da648aad5498,BC-20096,BCV5-0097,beauty-care-shampoo-anticaspa-p028-r2l,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
